,expt_id,Group,group_id,invRT,Trial,participant_id,response_correct,response_name,response_rt,stimuli_presented,trial_template,trial_duration,PartBlocks,AllBlocks,Pattern,trial_num,PB,Final,Part,Correct
116,DF_1,DisFirst_reg,,-0.4982561036372696,,J_M,(based on tag),,2007,"dispref (32, todupe.wav)",DF_1,328601,,,,,p,,,(based on tag)
117,DF_1,DisFirst_reg,,-0.4083299305839118,,J_M,(based on tag),,2449,"dispref (23, pigeb.wav)",DF_1,331210,,,,,b,,,(based on tag)
118,DF_1,DisFirst_reg,,-0.9124087591240876,,J_M,(based on tag),,1096,"dispref (17, goteb.wav)",DF_1,332500,,,,,b,,,(based on tag)
119,DF_1,DisFirst_reg,,-0.8779631255487269,,J_M,(based on tag),,1139,"dispref (14, dogipe.wav)",DF_1,333850,,,,,p,,,(based on tag)
120,DF_1,DisFirst_reg,,-0.6397952655150352,,J_M,(based on tag),,1563,"dispref (27, tekub.wav)",DF_1,335659,,,,,b,,,(based on tag)
121,DF_1,DisFirst_reg,,-0.3566333808844508,,J_M,(any response),,2804,Please take a b...,DF_1,336900,,,,,,,,(any response)
122,DF_1,DisFirst_reg,,-0.5341880341880342,,J_M,(based on tag),,1872,"dispref (19, gutob.wav)",DF_1,339039,,,,,b,,,(based on tag)
123,DF_1,DisFirst_reg,,-0.8368200836820083,,J_M,(based on tag),,1195,"dispref (24, pigepe.wav)",DF_1,340398,,,,,p,,,(based on tag)
124,DF_1,DisFirst_reg,,-0.6045949214026602,,J_M,(based on tag),,1654,"dispref (14, dogipe.wav)",DF_1,342248,,,,,p,,,(based on tag)
125,DF_1,DisFirst_reg,,-0.7961783439490446,,J_M,(based on tag),,1256,"dispref (25, potib.wav)",DF_1,343678,,,,,b,,,(based on tag)
126,DF_1,DisFirst_reg,,-0.5973715651135006,,J_M,(based on tag),,1674,"dispref (8, bugipe.wav)",DF_1,345537,,,,,p,,,(based on tag)
127,DF_1,DisFirst_reg,,-0.4314063848144953,,J_M,(based on tag),,2318,"dispref (28, tekupe.wav)",DF_1,348017,,,,,p,,,(based on tag)
128,DF_1,DisFirst_reg,,-0.5473453749315819,,J_M,(based on tag),,1827,"dispref (23, pigeb.wav)",DF_1,350057,,,,,b,,,(based on tag)
129,DF_1,DisFirst_reg,,-0.2892681515765114,,J_M,(based on tag),,3457,"dispref (4, bikupe.wav)",DF_1,353716,,,,,p,,,(based on tag)
130,DF_1,DisFirst_reg,,-0.5747126436781609,,J_M,(based on tag),,1740,"dispref (1, bidob.wav)",DF_1,355666,,,,,b,,,(based on tag)
131,DF_1,DisFirst_reg,,-0.601684717208183,,J_M,(based on tag),,1662,"dispref (31, todub.wav)",DF_1,357476,,,,,b,,,(based on tag)
132,DF_1,DisFirst_reg,,-0.7067137809187279,,J_M,(based on tag),,1415,"dispref (21, pidob.wav)",DF_1,359056,,,,,b,,,(based on tag)
133,DF_1,DisFirst_reg,,-0.5530973451327433,,J_M,(based on tag),,1808,"dispref (3, bikub.wav)",DF_1,361025,,,,,b,,,(based on tag)
134,DF_1,DisFirst_reg,,-0.5977286312014346,,J_M,(based on tag),,1673,"dispref (27, tekub.wav)",DF_1,362884,,,,,b,,,(based on tag)
135,DF_1,DisFirst_reg,,-0.6954102920723226,,J_M,(based on tag),,1438,"dispref (30, todipe.wav)",DF_1,364504,,,,,p,,,(based on tag)
136,DF_1,DisFirst_reg,,-0.5027652086475616,,J_M,(based on tag),,1989,"dispref (32, todupe.wav)",DF_1,366644,,,,,p,,,(based on tag)
137,DF_1,DisFirst_reg,,-1.037344398340249,,J_M,(based on tag),,964,"dispref (9, degob.wav)",DF_1,367784,,,,,b,,,(based on tag)
138,DF_1,DisFirst_reg,,-0.8849557522123894,,J_M,(based on tag),,1130,"dispref (20, gutope.wav)",DF_1,369083,,,,,p,,,(based on tag)
139,DF_1,DisFirst_reg,,-0.7905138339920948,,J_M,(based on tag),,1265,"dispref (16, dokupe.wav)",DF_1,370633,,,,,p,,,(based on tag)
140,DF_1,DisFirst_reg,,-1.016260162601626,,J_M,(based on tag),,984,"dispref (13, dogib.wav)",DF_1,371783,,,,,b,,,(based on tag)
141,DF_1,DisFirst_reg,,-0.8203445447087777,,J_M,(based on tag),,1219,"dispref (17, goteb.wav)",DF_1,373152,,,,,b,,,(based on tag)
142,DF_1,DisFirst_reg,,-0.44228217602830605,,J_M,(based on tag),,2261,"dispref (11, dikeb.wav)",DF_1,375562,,,,,b,,,(based on tag)
143,DF_1,DisFirst_reg,,-0.3570153516601214,,J_M,(based on tag),,2801,"dispref (6, bogepe.wav)",DF_1,378511,,,,,p,,,(based on tag)
144,DF_1,DisFirst_reg,,-0.7457121551081283,,J_M,(based on tag),,1341,"dispref (22, pidope.wav)",DF_1,380001,,,,,p,,,(based on tag)
145,DF_1,DisFirst_reg,,-1.0869565217391304,,J_M,(based on tag),,920,"dispref (15, dokub.wav)",DF_1,381071,,,,,b,,,(based on tag)
146,DF_1,DisFirst_reg,,-0.8368200836820083,,J_M,(based on tag),,1195,"dispref (18, gotepe.wav)",DF_1,382413,,,,,p,,,(based on tag)
147,DF_1,DisFirst_reg,,-0.8880994671403197,,J_M,(based on tag),,1126,"dispref (10, degope.wav)",DF_1,383690,,,,,p,,,(based on tag)
148,DF_1,DisFirst_reg,,-0.9025270758122743,,J_M,(based on tag),,1108,"dispref (26, potipe.wav)",DF_1,385090,,,,,p,,,(based on tag)
149,DF_1,DisFirst_reg,,-0.8650519031141869,,J_M,(based on tag),,1156,"dispref (12, dikepe.wav)",DF_1,386560,,,,,p,,,(based on tag)
150,DF_1,DisFirst_reg,,-0.9354536950420954,,J_M,(based on tag),,1069,"dispref (7, bugib.wav)",DF_1,387860,,,,,b,,,(based on tag)
151,DF_1,DisFirst_reg,,-0.6480881399870383,,J_M,(based on tag),,1543,"dispref (29, todib.wav)",DF_1,389550,,,,,b,,,(based on tag)
152,DF_1,DisFirst_reg,,-0.6788866259334692,,J_M,(based on tag),,1473,"dispref (5, bogeb.wav)",DF_1,391169,,,,,b,,,(based on tag)
153,DF_1,DisFirst_reg,,-0.7107320540156361,,J_M,(based on tag),,1407,"dispref (2, bidope.wav)",DF_1,392739,,,,,p,,,(based on tag)
154,DF_1,DisFirst_reg,,-0.35880875493362036,,J_M,(any response),,2787,Please take a b...,DF_1,394119,,,,,,,,(any response)
155,DF_1,DisFirst_reg,,-0.6724949562878278,,J_M,(based on tag),,1487,"dispref (14, dogipe.wav)",DF_1,395838,,,,,p,,,(based on tag)
156,DF_1,DisFirst_reg,,-0.856898029134533,,J_M,(based on tag),,1167,"dispref (24, pigepe.wav)",DF_1,397158,,,,,p,,,(based on tag)
157,DF_1,DisFirst_reg,,-0.9478672985781991,,J_M,(based on tag),,1055,"dispref (25, potib.wav)",DF_1,398438,,,,,b,,,(based on tag)
158,DF_1,DisFirst_reg,,-0.6925207756232687,,J_M,(based on tag),,1444,"dispref (8, bugipe.wav)",DF_1,400028,,,,,p,,,(based on tag)
159,DF_1,DisFirst_reg,,-0.7824726134585289,,J_M,(based on tag),,1278,"dispref (12, dikepe.wav)",DF_1,401457,,,,,p,,,(based on tag)
160,DF_1,DisFirst_reg,,-0.8156606851549756,,J_M,(based on tag),,1226,"dispref (4, bikupe.wav)",DF_1,402837,,,,,p,,,(based on tag)
161,DF_1,DisFirst_reg,,-0.8110300081103001,,J_M,(based on tag),,1233,"dispref (26, potipe.wav)",DF_1,404237,,,,,p,,,(based on tag)
162,DF_1,DisFirst_reg,,-0.8833922261484098,,J_M,(based on tag),,1132,"dispref (7, bugib.wav)",DF_1,405547,,,,,b,,,(based on tag)
163,DF_1,DisFirst_reg,,-0.7390983000739099,,J_M,(based on tag),,1353,"dispref (29, todib.wav)",DF_1,407066,,,,,b,,,(based on tag)
164,DF_1,DisFirst_reg,,-0.33557046979865773,,J_M,(based on tag),,2980,"dispref (5, bogeb.wav)",DF_1,410196,,,,,b,,,(based on tag)
165,DF_1,DisFirst_reg,,-0.4568296025582458,,J_M,(based on tag),,2189,"dispref (3, bikub.wav)",DF_1,412555,,,,,b,,,(based on tag)
166,DF_1,DisFirst_reg,,-0.38955979742890534,,J_M,(based on tag),,2567,"dispref (13, dogib.wav)",DF_1,415275,,,,,b,,,(based on tag)
167,DF_1,DisFirst_reg,,-0.17370158068438424,,J_M,(based on tag),,5757,"dispref (21, pidob.wav)",DF_1,421224,,,,,b,,,(based on tag)
168,DF_1,DisFirst_reg,,-0.8748906386701663,,J_M,(based on tag),,1143,"dispref (31, todub.wav)",DF_1,422593,,,,,b,,,(based on tag)
169,DF_1,DisFirst_reg,,-0.8695652173913043,,J_M,(based on tag),,1150,"dispref (30, todipe.wav)",DF_1,423904,,,,,p,,,(based on tag)
170,DF_1,DisFirst_reg,,-0.9920634920634921,,J_M,(based on tag),,1008,"dispref (18, gotepe.wav)",DF_1,425184,,,,,p,,,(based on tag)
171,DF_1,DisFirst_reg,,-0.8382229673093042,,J_M,(based on tag),,1193,"dispref (16, dokupe.wav)",DF_1,426713,,,,,p,,,(based on tag)
172,DF_1,DisFirst_reg,,-0.7880220646178093,,J_M,(based on tag),,1269,"dispref (6, bogepe.wav)",DF_1,428213,,,,,p,,,(based on tag)
173,DF_1,DisFirst_reg,,-0.6978367062107467,,J_M,(based on tag),,1433,"dispref (10, degope.wav)",DF_1,429802,,,,,p,,,(based on tag)
